Chrom,start,end,mid,sites,pi_H.sara,pi_H.leucadia,dxy_H.sara_H.leucadia,Fst_H.sara_H.leucadia
Chrom17,325306507,3.25E+08,1.63E+08,38957,0.0141,0.004,0.0196,0.0564
Chrom17,325356508,3.25E+08,1.63E+08,39361,0.0135,0.0043,0.0241,0.0827
Chrom17,325406509,3.25E+08,1.63E+08,38527,0.0154,0.0047,0.0201,0.0493
Chrom17,325456510,3.26E+08,1.63E+08,39335,0.0148,0.0046,0.0232,0.068
Chrom17,325506511,3.26E+08,1.63E+08,37026,0.0121,0.0058,0.0225,0.0812
Chrom17,325556512,3.26E+08,1.63E+08,39316,0.012,0.0042,0.0179,0.061
Chrom17,325606513,3.26E+08,1.63E+08,19124,0.0081,0.0066,0.0186,0.0971
Chrom17,325656514,3.26E+08,1.63E+08,13074,0.0067,0.0087,0.015,0.0778
Chrom17,325706515,3.26E+08,1.63E+08,30556,0.017,0.005,0.0267,0.0684
Chrom17,325756516,3.26E+08,1.63E+08,38492,0.0131,0.004,0.0198,0.0647
Chrom17,325806517,3.26E+08,1.63E+08,25937,0.0135,0.0042,0.0193,0.0578
Chrom17,325856518,3.26E+08,1.63E+08,32814,0.0155,0.0037,0.0231,0.0652
Chrom17,325906519,3.26E+08,1.63E+08,33569,0.0144,0.0038,0.0205,0.0593
Chrom17,325956520,3.26E+08,1.63E+08,15835,0.0108,0.0055,0.0198,0.0781
Chrom17,326006521,3.26E+08,1.63E+08,30524,0.0138,0.0055,0.0225,0.0695
Chrom17,326056522,3.26E+08,1.63E+08,35733,0.0163,0.0034,0.0281,0.0822
Chrom17,326106523,3.26E+08,1.63E+08,38638,0.0164,0.0041,0.0245,0.0648
Chrom17,326156524,3.26E+08,1.63E+08,30208,0.0137,0.0046,0.0245,0.0819
Chrom17,326206525,3.26E+08,1.63E+08,30791,0.0111,0.0066,0.0225,0.0886
Chrom17,326256526,3.26E+08,1.63E+08,39150,0.0106,0.0043,0.0194,0.0822
Chrom17,326306527,3.26E+08,1.63E+08,34202,0.0121,0.0053,0.0211,0.0757
Chrom17,326356528,3.26E+08,1.63E+08,27022,0.0155,0.0062,0.0215,0.0517
Chrom17,326406529,3.26E+08,1.63E+08,30317,0.0095,0.0034,0.0268,0.1453
Chrom17,326456530,3.27E+08,1.63E+08,35633,0.0098,0.0041,0.0224,0.1108
Chrom17,326506531,3.27E+08,1.63E+08,40236,0.0116,0.0036,0.0231,0.0958
Chrom17,326556532,3.27E+08,1.63E+08,41309,0.0105,0.0029,0.0204,0.095
Chrom17,326606533,3.27E+08,1.63E+08,38166,0.017,0.0048,0.0234,0.0555
Chrom17,326656534,3.27E+08,1.63E+08,37468,0.0143,0.0031,0.021,0.0646
Chrom17,326706535,3.27E+08,1.63E+08,39151,0.0163,0.0039,0.0234,0.0611
Chrom17,326756536,3.27E+08,1.63E+08,36802,0.0159,0.0021,0.0253,0.0763
Chrom17,326806537,3.27E+08,1.63E+08,35702,0.0141,0.002,0.0227,0.0766
Chrom17,326856538,3.27E+08,1.63E+08,29428,0.0122,9.00E-04,0.0206,0.0849
Chrom17,326906539,3.27E+08,1.63E+08,22342,0.0181,5.00E-04,0.0247,0.0643
Chrom17,326956540,3.27E+08,1.64E+08,37727,0.0146,8.00E-04,0.0248,0.0863
Chrom17,327006541,3.27E+08,1.64E+08,40696,0.0126,0.0012,0.0229,0.093
Chrom17,327056542,3.27E+08,1.64E+08,35551,0.0176,0.002,0.0237,0.0596
Chrom17,327106543,3.27E+08,1.64E+08,36155,0.0167,0.0023,0.0261,0.074
Chrom17,327156544,3.27E+08,1.64E+08,37700,0.0172,0.0018,0.0289,0.083
Chrom17,327206545,3.27E+08,1.64E+08,34190,0.0181,0.0038,0.0294,0.0751
Chrom17,327256546,3.27E+08,1.64E+08,35675,0.0127,0.0016,0.0238,0.095
Chrom17,327306547,3.27E+08,1.64E+08,36723,0.0166,0.0039,0.0243,0.0636
Chrom17,327356548,3.27E+08,1.64E+08,40073,0.0137,0.0032,0.0229,0.0774
Chrom17,327406549,3.27E+08,1.64E+08,35466,0.0145,0.0032,0.0256,0.0847
Chrom17,327456550,3.28E+08,1.64E+08,35963,0.0157,0.0034,0.0237,0.0675
Chrom17,327506551,3.28E+08,1.64E+08,33755,0.0167,0.0023,0.0244,0.0664
Chrom17,327556552,3.28E+08,1.64E+08,32773,0.0167,0.0027,0.0222,0.0564
Chrom17,327606553,3.28E+08,1.64E+08,33515,0.0086,0.0024,0.0167,0.0951
Chrom17,327656554,3.28E+08,1.64E+08,42918,0.0084,0.0021,0.0174,0.104
Chrom17,327706555,3.28E+08,1.64E+08,37203,0.0097,0.0033,0.0181,0.0869
Chrom17,327756556,3.28E+08,1.64E+08,42251,0.0088,0.0035,0.0203,0.1132
Chrom17,327806557,3.28E+08,1.64E+08,39069,0.0094,0.0036,0.0186,0.0921
Chrom17,327856558,3.28E+08,1.64E+08,39522,0.0149,0.0034,0.0208,0.0588
Chrom17,327906559,3.28E+08,1.64E+08,30686,0.013,0.0027,0.019,0.0641
Chrom17,327956560,3.28E+08,1.64E+08,35327,0.0122,0.0011,0.0249,0.1072
Chrom17,328006561,3.28E+08,1.64E+08,29901,0.0157,0.0015,0.0234,0.0705
Chrom17,328056562,3.28E+08,1.64E+08,32154,0.0194,0.0013,0.028,0.0685
Chrom17,328106563,3.28E+08,1.64E+08,36873,0.0126,0.0043,0.0253,0.0956
Chrom17,328156564,3.28E+08,1.64E+08,38951,0.0114,0.0021,0.0248,0.113
Chrom17,328206565,3.28E+08,1.64E+08,22942,0.0098,0.0042,0.0214,0.1036
Chrom17,328256566,3.28E+08,1.64E+08,39993,0.0127,0.0028,0.0225,0.0854
Chrom17,328306567,3.28E+08,1.64E+08,36493,0.0085,0.0033,0.0189,0.1088
Chrom17,328356568,3.28E+08,1.64E+08,16520,0.0072,0.0116,0.0257,0.1468
Chrom17,328406569,3.28E+08,1.64E+08,10919,0.0069,0.0117,0.0209,0.1113
Chrom17,328456570,3.29E+08,1.64E+08,15406,0.0079,0.0099,0.0184,0.0845
Chrom17,328506571,3.29E+08,1.64E+08,27236,0.0048,0.005,0.0159,0.1508
Chrom17,328556572,3.29E+08,1.64E+08,9092,0.0066,0.006,0.019,0.1295
Chrom17,328606573,3.29E+08,1.64E+08,4756,0.0038,0.0084,0.013,0.1173
add,328656574,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328706575,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328756576,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328806577,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328856578,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328906579,3.29E+08,1.64E+08,NA,NA,NA,NA,NA
add,328956580,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329006581,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329056582,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329106583,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329156584,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329206585,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329256586,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329306587,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329356588,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329406589,3.29E+08,1.65E+08,NA,NA,NA,NA,NA
add,329456590,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329506591,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329556592,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329606593,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329656594,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329706595,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329756596,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329806597,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329856598,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329906599,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,329956600,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330006601,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330056602,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330106603,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330156604,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330206605,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330256606,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330306607,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330356608,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330406609,3.30E+08,1.65E+08,NA,NA,NA,NA,NA
add,330456610,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330506611,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330556612,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330606613,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330656614,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330706615,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330756616,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330806617,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330856618,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330906619,3.31E+08,1.65E+08,NA,NA,NA,NA,NA
add,330956620,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331006621,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331056622,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331106623,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331156624,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331206625,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331256626,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331306627,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331356628,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331406629,3.31E+08,1.66E+08,NA,NA,NA,NA,NA
add,331456630,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331506631,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331556632,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331606633,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331656634,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331706635,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331756636,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331806637,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331856638,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331906639,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,331956640,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332006641,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332056642,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332106643,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332156644,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332206645,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332256646,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332306647,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332356648,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332406649,3.32E+08,1.66E+08,NA,NA,NA,NA,NA
add,332456650,3.33E+08,1.66E+08,NA,NA,NA,NA,NA
add,332506651,3.33E+08,1.66E+08,NA,NA,NA,NA,NA
add,332556652,3.33E+08,1.66E+08,NA,NA,NA,NA,NA
add,332606653,3.33E+08,1.66E+08,NA,NA,NA,NA,NA
Chrom18,332656654,3.33E+08,1.66E+08,31049,0.0039,0.0039,0.0206,0.251
Chrom18,332706655,3.33E+08,1.66E+08,26524,0.0053,0.004,0.0214,0.1983
Chrom18,332756656,3.33E+08,1.66E+08,38058,0.0043,0.0035,0.0186,0.2096
Chrom18,332806657,3.33E+08,1.66E+08,33532,0.0056,0.005,0.0244,0.2101
Chrom18,332856658,3.33E+08,1.66E+08,32938,0.0048,0.0036,0.0203,0.2096
Chrom18,332906659,3.33E+08,1.66E+08,20050,0.0059,0.0057,0.0212,0.1688
Chrom18,332956660,3.33E+08,1.67E+08,37669,0.0111,0.0038,0.0234,0.103
Chrom18,333006661,3.33E+08,1.67E+08,31220,0.0103,0.0034,0.0245,0.1194
Chrom18,333056662,3.33E+08,1.67E+08,37349,0.0114,0.0041,0.028,0.1232
Chrom18,333106663,3.33E+08,1.67E+08,35998,0.012,0.0053,0.025,0.0979
Chrom18,333156664,3.33E+08,1.67E+08,40795,0.0113,0.0041,0.0219,0.0909
Chrom18,333206665,3.33E+08,1.67E+08,40830,0.0118,0.0037,0.0227,0.0916
Chrom18,333256666,3.33E+08,1.67E+08,32488,0.0146,0.006,0.0247,0.0723
Chrom18,333306667,3.33E+08,1.67E+08,40608,0.0089,0.0044,0.0168,0.0824
Chrom18,333356668,3.33E+08,1.67E+08,35972,0.0106,0.0047,0.025,0.1145
Chrom18,333406669,3.33E+08,1.67E+08,37727,0.0096,0.0046,0.0213,0.1045
Chrom18,333456670,3.34E+08,1.67E+08,37792,0.0085,0.0047,0.0222,0.1264
Chrom18,333506671,3.34E+08,1.67E+08,37817,0.0115,0.0049,0.0206,0.0792
Chrom18,333556672,3.34E+08,1.67E+08,34588,0.0128,0.0041,0.0266,0.1016
Chrom18,333606673,3.34E+08,1.67E+08,39357,0.0127,0.0059,0.0252,0.0899
Chrom18,333656674,3.34E+08,1.67E+08,33070,0.0143,0.0077,0.0213,0.0539
Chrom18,333706675,3.34E+08,1.67E+08,35793,0.0127,0.0048,0.0239,0.0869
Chrom18,333756676,3.34E+08,1.67E+08,40809,0.0098,0.0041,0.0203,0.0978
Chrom18,333806677,3.34E+08,1.67E+08,35597,0.0135,0.0048,0.0175,0.0469
Chrom18,333856678,3.34E+08,1.67E+08,39247,0.0156,0.0054,0.0242,0.0655
Chrom18,333906679,3.34E+08,1.67E+08,35246,0.0149,0.0065,0.0244,0.0678
Chrom18,333956680,3.34E+08,1.67E+08,36258,0.017,0.0064,0.0237,0.0534
Chrom18,334006681,3.34E+08,1.67E+08,38922,0.0133,0.0058,0.0199,0.058
Chrom18,334056682,3.34E+08,1.67E+08,33817,0.0154,0.0051,0.0234,0.064
Chrom18,334106683,3.34E+08,1.67E+08,34374,0.0168,0.0071,0.0232,0.0503
Chrom18,334156684,3.34E+08,1.67E+08,41297,0.0126,0.0055,0.0228,0.0801
Chrom18,334206685,3.34E+08,1.67E+08,38429,0.0159,0.0057,0.0232,0.0586
Chrom18,334256686,3.34E+08,1.67E+08,38654,0.0172,0.0055,0.0227,0.05
Chrom18,334306687,3.34E+08,1.67E+08,36178,0.0156,0.0063,0.0237,0.0609
Chrom18,334356688,3.34E+08,1.67E+08,38229,0.0152,0.0052,0.0234,0.0649
Chrom18,334406689,3.34E+08,1.67E+08,38464,0.0132,0.0047,0.0185,0.0543
Chrom18,334456690,3.35E+08,1.67E+08,32078,0.0156,0.0059,0.0221,0.0545
Chrom18,334506691,3.35E+08,1.67E+08,39147,0.0159,0.0083,0.021,0.0422
Chrom18,334556692,3.35E+08,1.67E+08,32423,0.0155,0.0093,0.0231,0.0515
Chrom18,334606693,3.35E+08,1.67E+08,39985,0.0161,0.0061,0.0204,0.0437
Chrom18,334656694,3.35E+08,1.67E+08,32503,0.0196,0.0074,0.0236,0.0395
Chrom18,334706695,3.35E+08,1.67E+08,39014,0.0177,0.0082,0.0241,0.0473
Chrom18,334756696,3.35E+08,1.67E+08,36679,0.0175,0.0064,0.0231,0.0481
Chrom18,334806697,3.35E+08,1.67E+08,31351,0.0187,0.0067,0.0233,0.043
Chrom18,334856698,3.35E+08,1.67E+08,37011,0.0189,0.0075,0.0255,0.0492
Chrom18,334906699,3.35E+08,1.67E+08,35919,0.0204,0.0067,0.0278,0.0524
Chrom18,334956700,3.35E+08,1.68E+08,38986,0.0191,0.0061,0.0252,0.0499
Chrom18,335006701,3.35E+08,1.68E+08,32695,0.0202,0.0065,0.024,0.0404
Chrom18,335056702,3.35E+08,1.68E+08,32370,0.0197,0.0077,0.0253,0.0444
Chrom18,335106703,3.35E+08,1.68E+08,37718,0.0202,0.0072,0.0271,0.0502
Chrom18,335156704,3.35E+08,1.68E+08,30189,0.0169,0.0063,0.0226,0.049
Chrom18,335206705,3.35E+08,1.68E+08,31325,0.0185,0.0072,0.0232,0.0427
Chrom18,335256706,3.35E+08,1.68E+08,34052,0.0198,0.0081,0.024,0.0387
Chrom18,335306707,3.35E+08,1.68E+08,37209,0.019,0.007,0.0296,0.0651
Chrom18,335356708,3.35E+08,1.68E+08,38710,0.0169,0.0071,0.0237,0.0524
Chrom18,335406709,3.35E+08,1.68E+08,32688,0.0109,0.0049,0.0193,0.0768
Chrom18,335456710,3.36E+08,1.68E+08,39751,0.0162,0.006,0.0212,0.0471
Chrom18,335506711,3.36E+08,1.68E+08,38258,0.0158,0.0061,0.0198,0.0425
Chrom18,335556712,3.36E+08,1.68E+08,30372,0.0118,0.005,0.0205,0.075
Chrom18,335606713,3.36E+08,1.68E+08,36652,0.019,0.0072,0.0267,0.0535
Chrom18,335656714,3.36E+08,1.68E+08,28977,0.0205,0.0096,0.0283,0.0486
Chrom18,335706715,3.36E+08,1.68E+08,36115,0.0186,0.0063,0.0232,0.044
Chrom18,335756716,3.36E+08,1.68E+08,37198,0.0194,0.0084,0.0248,0.0427
Chrom18,335806717,3.36E+08,1.68E+08,36439,0.0174,0.0061,0.0216,0.0431
Chrom18,335856718,3.36E+08,1.68E+08,32010,0.0157,0.0049,0.0219,0.0553
Chrom18,335906719,3.36E+08,1.68E+08,37982,0.0118,0.0059,0.0175,0.0549
Chrom18,335956720,3.36E+08,1.68E+08,38108,0.0175,0.0082,0.0244,0.0497
Chrom18,336006721,3.36E+08,1.68E+08,34482,0.0181,0.0085,0.0251,0.0494
Chrom18,336056722,3.36E+08,1.68E+08,35083,0.0168,0.0073,0.0239,0.0531
Chrom18,336106723,3.36E+08,1.68E+08,28102,0.0183,0.0074,0.0235,0.0444
Chrom18,336156724,3.36E+08,1.68E+08,37275,0.0132,0.0038,0.022,0.0752
Chrom18,336206725,3.36E+08,1.68E+08,40143,0.0095,0.0048,0.0156,0.0658
Chrom18,336256726,3.36E+08,1.68E+08,39950,0.0141,0.0054,0.0193,0.0511
Chrom18,336306727,3.36E+08,1.68E+08,38944,0.0134,0.0049,0.0191,0.0562
Chrom18,336356728,3.36E+08,1.68E+08,39412,0.0146,0.0051,0.0225,0.0648
Chrom18,336406729,3.36E+08,1.68E+08,39298,0.0149,0.0051,0.024,0.0694
Chrom18,336456730,3.37E+08,1.68E+08,37949,0.0148,0.0047,0.0212,0.0583
Chrom18,336506731,3.37E+08,1.68E+08,38164,0.0135,0.0058,0.0223,0.069
Chrom18,336556732,3.37E+08,1.68E+08,38326,0.011,0.0042,0.0172,0.0649
Chrom18,336606733,3.37E+08,1.68E+08,39368,0.0131,0.0046,0.0196,0.0613
Chrom18,336656734,3.37E+08,1.68E+08,33321,0.0138,0.0047,0.0174,0.0448
Chrom18,336706735,3.37E+08,1.68E+08,40957,0.0106,0.0043,0.0161,0.0608
Chrom18,336756736,3.37E+08,1.68E+08,38892,0.0152,0.0057,0.0189,0.0421
Chrom18,336806737,3.37E+08,1.68E+08,38791,0.016,0.0051,0.0209,0.049
Chrom18,336856738,3.37E+08,1.68E+08,35151,0.0159,0.0053,0.0197,0.0439
Chrom18,336906739,3.37E+08,1.68E+08,34675,0.017,0.0058,0.0216,0.0455
Chrom18,336956740,3.37E+08,1.69E+08,38987,0.0167,0.0084,0.0221,0.0436
Chrom18,337006741,3.37E+08,1.69E+08,39826,0.0131,0.0068,0.0171,0.0415
Chrom18,337056742,3.37E+08,1.69E+08,38358,0.0142,0.0078,0.0206,0.0507
Chrom18,337106743,3.37E+08,1.69E+08,40115,0.0157,0.0082,0.0227,0.0514
Chrom18,337156744,3.37E+08,1.69E+08,36187,0.0164,0.0063,0.0224,0.0507
Chrom18,337206745,3.37E+08,1.69E+08,34040,0.0164,0.0081,0.0235,0.0511
Chrom18,337256746,3.37E+08,1.69E+08,34759,0.0169,0.0075,0.0227,0.047
Chrom18,337306747,3.37E+08,1.69E+08,34162,0.0194,0.0093,0.0247,0.0408
Chrom18,337356748,3.37E+08,1.69E+08,37504,0.0196,0.0078,0.026,0.0472
Chrom18,337406749,3.37E+08,1.69E+08,29567,0.0162,0.0046,0.0213,0.0512
Chrom18,337456750,3.38E+08,1.69E+08,30468,0.0181,0.0097,0.0255,0.0485
Chrom18,337506751,3.38E+08,1.69E+08,29421,0.0144,0.0126,0.0206,0.0373
Chrom18,337556752,3.38E+08,1.69E+08,34956,0.0175,0.0071,0.0255,0.0563
Chrom18,337606753,3.38E+08,1.69E+08,36385,0.014,0.0059,0.0198,0.0528
Chrom18,337656754,3.38E+08,1.69E+08,39860,0.0152,0.0062,0.0216,0.0539
Chrom18,337706755,3.38E+08,1.69E+08,38817,0.0142,0.005,0.0194,0.0522
Chrom18,337756756,3.38E+08,1.69E+08,36289,0.0151,0.0062,0.0207,0.0505
Chrom18,337806757,3.38E+08,1.69E+08,34003,0.0132,0.0051,0.0213,0.0683
Chrom18,337856758,3.38E+08,1.69E+08,37137,0.0117,0.005,0.0217,0.0832
Chrom18,337906759,3.38E+08,1.69E+08,40705,0.0112,0.0044,0.0177,0.066
Chrom18,337956760,3.38E+08,1.69E+08,41081,0.0129,0.0041,0.0184,0.0579
Chrom18,338006761,3.38E+08,1.69E+08,34280,0.0112,0.0055,0.0158,0.05
Chrom18,338056762,3.38E+08,1.69E+08,40647,0.0127,0.0047,0.0155,0.0408
Chrom18,338106763,3.38E+08,1.69E+08,33985,0.018,0.0081,0.0245,0.0481
Chrom18,338156764,3.38E+08,1.69E+08,29400,0.0198,0.0124,0.0243,0.0315
Chrom18,338206765,3.38E+08,1.69E+08,36550,0.0154,0.0056,0.0196,0.0447
Chrom18,338256766,3.38E+08,1.69E+08,35989,0.0129,0.0038,0.0199,0.0666
Chrom18,338306767,3.38E+08,1.69E+08,37699,0.0131,0.0053,0.0179,0.0503
Chrom18,338356768,3.38E+08,1.69E+08,41944,0.0122,0.0058,0.0176,0.0528
Chrom18,338406769,3.38E+08,1.69E+08,38042,0.0152,0.0056,0.0189,0.0426
Chrom18,338456770,3.39E+08,1.69E+08,37746,0.0188,0.008,0.0237,0.0417
Chrom18,338506771,3.39E+08,1.69E+08,33518,0.0163,0.005,0.0229,0.0564
Chrom18,338556772,3.39E+08,1.69E+08,33201,0.0151,0.0047,0.0196,0.0487
Chrom18,338606773,3.39E+08,1.69E+08,35646,0.0134,0.006,0.0188,0.0512
Chrom18,338656774,3.39E+08,1.69E+08,40199,0.0152,0.0068,0.0205,0.0473
Chrom18,338706775,3.39E+08,1.69E+08,40485,0.0116,0.0048,0.0214,0.0824
Chrom18,338756776,3.39E+08,1.69E+08,36495,0.0094,0.0046,0.0186,0.0893
Chrom18,338806777,3.39E+08,1.69E+08,37405,0.0123,0.0044,0.0203,0.0719
Chrom18,338856778,3.39E+08,1.69E+08,36439,0.0119,0.0039,0.017,0.057
Chrom18,338906779,3.39E+08,1.69E+08,36879,0.0162,0.0074,0.0207,0.0421
Chrom18,338956780,3.39E+08,1.70E+08,36059,0.015,0.0049,0.0213,0.0567
Chrom18,339006781,3.39E+08,1.70E+08,38844,0.0106,0.0046,0.0163,0.0616
Chrom18,339056782,3.39E+08,1.70E+08,36521,0.0119,0.0034,0.0176,0.0624
Chrom18,339106783,3.39E+08,1.70E+08,41343,0.0128,0.0052,0.0169,0.0469
Chrom18,339156784,3.39E+08,1.70E+08,31304,0.0116,0.0034,0.0178,0.0658
Chrom18,339206785,3.39E+08,1.70E+08,37747,0.0111,0.0039,0.0165,0.0609
Chrom18,339256786,3.39E+08,1.70E+08,31214,0.0154,0.0061,0.0236,0.0626
Chrom18,339306787,3.39E+08,1.70E+08,27312,0.0202,0.0061,0.0251,0.0452
Chrom18,339356788,3.39E+08,1.70E+08,32973,0.0199,0.0054,0.0282,0.0585
Chrom18,339406789,3.39E+08,1.70E+08,36080,0.0181,0.005,0.0246,0.0544
Chrom18,339456790,3.40E+08,1.70E+08,28971,0.0178,0.005,0.0254,0.0594
Chrom18,339506791,3.40E+08,1.70E+08,22712,0.0172,0.0064,0.0275,0.0675
Chrom18,339556792,3.40E+08,1.70E+08,28551,0.0195,0.0057,0.0275,0.0575
Chrom18,339606793,3.40E+08,1.70E+08,31439,0.0198,0.0051,0.025,0.0481
Chrom18,339656794,3.40E+08,1.70E+08,30934,0.0185,0.0078,0.0244,0.046
Chrom18,339706795,3.40E+08,1.70E+08,34630,0.0177,0.0077,0.0267,0.0592
Chrom18,339756796,3.40E+08,1.70E+08,29954,0.0189,0.0069,0.0241,0.0449
Chrom18,339806797,3.40E+08,1.70E+08,30473,0.0165,0.0065,0.0235,0.0548
Chrom18,339856798,3.40E+08,1.70E+08,27038,0.017,0.0068,0.0212,0.0416
Chrom18,339906799,3.40E+08,1.70E+08,40398,0.0152,0.0042,0.0203,0.0528
Chrom18,339956800,3.40E+08,1.70E+08,33472,0.0114,0.0032,0.0214,0.0898
Chrom18,340006801,3.40E+08,1.70E+08,37492,0.0116,0.0051,0.0169,0.0552
Chrom18,340056802,3.40E+08,1.70E+08,41998,0.0089,0.0043,0.0157,0.0751
Chrom18,340106803,3.40E+08,1.70E+08,42320,0.0105,0.0038,0.0164,0.0657
Chrom18,340156804,3.40E+08,1.70E+08,40865,0.012,0.0053,0.0162,0.0473
Chrom18,340206805,3.40E+08,1.70E+08,37735,0.0163,0.0062,0.0205,0.0431
Chrom18,340256806,3.40E+08,1.70E+08,39834,0.015,0.0063,0.0208,0.0509
Chrom18,340306807,3.40E+08,1.70E+08,40046,0.0152,0.0068,0.0206,0.0476
Chrom18,340356808,3.40E+08,1.70E+08,40759,0.0147,0.0051,0.0195,0.0489
Chrom18,340406809,3.40E+08,1.70E+08,36455,0.0149,0.0053,0.0196,0.0479
Chrom18,340456810,3.41E+08,1.70E+08,36706,0.0152,0.0032,0.02,0.0534
Chrom18,340506811,3.41E+08,1.70E+08,33265,0.0157,0.0048,0.0221,0.0564
Chrom18,340556812,3.41E+08,1.70E+08,33793,0.0169,0.0065,0.0222,0.0474
Chrom18,340606813,3.41E+08,1.70E+08,35998,0.0172,0.0055,0.0222,0.048
Chrom18,340656814,3.41E+08,1.70E+08,36273,0.0167,0.0061,0.0208,0.0428
Chrom18,340706815,3.41E+08,1.70E+08,40507,0.0149,0.0053,0.0212,0.0557
Chrom18,340756816,3.41E+08,1.70E+08,36259,0.015,0.0068,0.021,0.0508
Chrom18,340806817,3.41E+08,1.70E+08,37235,0.0175,0.0063,0.0225,0.0458
Chrom18,340856818,3.41E+08,1.70E+08,35450,0.0131,0.0057,0.0189,0.0545
Chrom18,340906819,3.41E+08,1.70E+08,39326,0.0159,0.0056,0.0203,0.046
Chrom18,340956820,3.41E+08,1.71E+08,38629,0.0169,0.0079,0.0215,0.0409
Chrom18,341006821,3.41E+08,1.71E+08,37891,0.0161,0.0059,0.0212,0.0481
Chrom18,341056822,3.41E+08,1.71E+08,39108,0.0149,0.0059,0.0213,0.0546
Chrom18,341106823,3.41E+08,1.71E+08,38053,0.0148,0.0045,0.0189,0.0475
Chrom18,341156824,3.41E+08,1.71E+08,41836,0.0117,0.0046,0.0168,0.0553
