Chrom,start,end,mid,sites,pi_H.ant.Andes,pi_H.ant.Amaz,dxy_H.ant.Andes_H.ant.Amaz,Fst_H.ant.Andes_H.ant.Amaz
Chrom17,322406448,322456448,161228224,38527,0.0067,0.008,0.008,0.0451
Chrom17,322456449,322506449,161253224.5,39335,0.0068,0.0079,0.0079,0.0347
Chrom17,322506450,322556450,161278225,37026,0.0057,0.0075,0.0073,0.0482
Chrom17,322556451,322606451,161303225.5,39316,0.0074,0.0086,0.0085,0.0272
Chrom17,322606452,322656452,161328226,19124,0.0078,0.0095,0.0091,0.0245
Chrom17,322656453,322706453,161353226.5,13074,0.0094,0.0113,0.0106,0.0116
Chrom17,322706454,322756454,161378227,30556,0.0052,0.0074,0.0071,0.0608
Chrom17,322756455,322806455,161403227.5,38492,0.0054,0.0066,0.0065,0.042
Chrom17,322806456,322856456,161428228,25937,0.006,0.0075,0.0077,0.0638
Chrom17,322856457,322906457,161453228.5,32814,0.004,0.0086,0.0079,0.1182
Chrom17,322906458,322956458,161478229,33569,0.0057,0.008,0.008,0.0792
Chrom17,322956459,323006459,161503229.5,15835,0.0078,0.0089,0.0087,0.0212
Chrom17,323006460,323056460,161528230,30524,0.0065,0.0076,0.0078,0.0502
Chrom17,323056461,323106461,161553230.5,35733,0.0073,0.008,0.0094,0.1014
Chrom17,323106462,323156462,161578231,38638,0.0072,0.0075,0.0083,0.0594
Chrom17,323156463,323206463,161603231.5,30208,0.0065,0.008,0.0081,0.0582
Chrom17,323206464,323256464,161628232,30791,0.0089,0.0109,0.0104,0.0237
Chrom17,323256465,323306465,161653232.5,39150,0.0063,0.0074,0.0075,0.0468
Chrom17,323306466,323356466,161678233,34202,0.0071,0.0078,0.0077,0.0177
Chrom17,323356467,323406467,161703233.5,27022,0.0078,0.01,0.0093,0.0226
Chrom17,323406468,323456468,161728234,30317,0.0037,0.0073,0.0068,0.1077
Chrom17,323456469,323506469,161753234.5,35633,0.0035,0.0061,0.0058,0.1038
Chrom17,323506470,323556470,161778235,40236,0.004,0.0062,0.006,0.0882
Chrom17,323556471,323606471,161803235.5,41309,0.0039,0.0066,0.0065,0.1087
Chrom17,323606472,323656472,161828236,38166,0.007,0.0086,0.0088,0.0656
Chrom17,323656473,323706473,161853236.5,37468,0.0061,0.0071,0.0072,0.047
Chrom17,323706474,323756474,161878237,39151,0.0077,0.0087,0.009,0.0448
Chrom17,323756475,323806475,161903237.5,36802,0.0102,0.0109,0.0116,0.0453
Chrom17,323806476,323856476,161928238,35702,0.0062,0.0083,0.0081,0.0604
Chrom17,323856477,323906477,161953238.5,29428,0.0039,0.0054,0.0054,0.0787
Chrom17,323906478,323956478,161978239,22342,0.0029,0.0029,0.0032,0.0438
Chrom17,323956479,324006479,162003239.5,37727,0.0037,0.0043,0.0043,0.0341
Chrom17,324006480,324056480,162028240,40696,0.0056,0.0073,0.0074,0.0695
Chrom17,324056481,324106481,162053240.5,35551,0.0054,0.0079,0.0075,0.062
Chrom17,324106482,324156482,162078241,36155,0.0056,0.0076,0.0078,0.0861
Chrom17,324156483,324206483,162103241.5,37700,0.0074,0.009,0.0093,0.0658
Chrom17,324206484,324256484,162128242,34190,0.0064,0.0065,0.0071,0.0475
Chrom17,324256485,324306485,162153242.5,35675,0.0039,0.0047,0.005,0.0735
Chrom17,324306486,324356486,162178243,36723,0.0058,0.0076,0.0078,0.08
Chrom17,324356487,324406487,162203243.5,40073,0.0053,0.0071,0.0073,0.088
Chrom17,324406488,324456488,162228244,35466,0.0068,0.0086,0.0093,0.0959
Chrom17,324456489,324506489,162253244.5,35963,0.007,0.0091,0.01,0.109
Chrom17,324506490,324556490,162278245,33755,0.0066,0.0078,0.0083,0.069
Chrom17,324556491,324606491,162303245.5,32773,0.0048,0.0081,0.008,0.1091
Chrom17,324606492,324656492,162328246,33515,0.0044,0.0047,0.005,0.0496
Chrom17,324656493,324706493,162353246.5,42918,0.004,0.005,0.005,0.0477
Chrom17,324706494,324756494,162378247,37203,0.0054,0.0063,0.0065,0.051
Chrom17,324756495,324806495,162403247.5,42251,0.0046,0.0069,0.0071,0.1055
Chrom17,324806496,324856496,162428248,39069,0.0036,0.0047,0.0045,0.0469
Chrom17,324856497,324906497,162453248.5,39522,0.007,0.0082,0.0083,0.049
Chrom17,324906498,324956498,162478249,30686,0.0077,0.0084,0.0088,0.0442
Chrom17,324956499,325006499,162503249.5,35327,0.0052,0.0069,0.0068,0.0607
Chrom17,325006500,325056500,162528250,29901,0.004,0.0054,0.0053,0.0613
Chrom17,325056501,325106501,162553250.5,32154,0.0041,0.0054,0.0056,0.0863
Chrom17,325106502,325156502,162578251,36873,0.005,0.007,0.007,0.0791
Chrom17,325156503,325206503,162603251.5,38951,0.0055,0.0064,0.0063,0.0295
Chrom17,325206504,325256504,162628252,22942,0.0107,0.0116,0.0115,0.0164
Chrom17,325256505,325306505,162653252.5,39993,0.0054,0.0076,0.0076,0.0811
Chrom17,325306506,325356506,162678253,36493,0.0074,0.0084,0.0087,0.0479
Chrom17,325356507,325406507,162703253.5,16520,0.0157,0.0169,0.0166,0.0091
Chrom17,325406508,325456508,162728254,10919,0.0151,0.0164,0.0157,0.0001
Chrom17,325456509,325506509,162753254.5,15406,0.0156,0.015,0.0155,0.0071
Chrom17,325506510,325556510,162778255,27236,0.0066,0.006,0.0071,0.0637
Chrom17,325556511,325606511,162803255.5,9092,0.0101,0.0105,0.0104,0.0043
Chrom17,325606512,325656512,162828256,4756,0.0096,0.0102,0.0099,0.0015
add,325656513,325706513,162853256.5,NA,NA,NA,NA,NA
add,325706514,325756514,162878257,NA,NA,NA,NA,NA
add,325756515,325806515,162903257.5,NA,NA,NA,NA,NA
add,325806516,325856516,162928258,NA,NA,NA,NA,NA
add,325856517,325906517,162953258.5,NA,NA,NA,NA,NA
add,325906518,325956518,162978259,NA,NA,NA,NA,NA
add,325956519,326006519,163003259.5,NA,NA,NA,NA,NA
add,326006520,326056520,163028260,NA,NA,NA,NA,NA
add,326056521,326106521,163053260.5,NA,NA,NA,NA,NA
add,326106522,326156522,163078261,NA,NA,NA,NA,NA
add,326156523,326206523,163103261.5,NA,NA,NA,NA,NA
add,326206524,326256524,163128262,NA,NA,NA,NA,NA
add,326256525,326306525,163153262.5,NA,NA,NA,NA,NA
add,326306526,326356526,163178263,NA,NA,NA,NA,NA
add,326356527,326406527,163203263.5,NA,NA,NA,NA,NA
add,326406528,326456528,163228264,NA,NA,NA,NA,NA
add,326456529,326506529,163253264.5,NA,NA,NA,NA,NA
add,326506530,326556530,163278265,NA,NA,NA,NA,NA
add,326556531,326606531,163303265.5,NA,NA,NA,NA,NA
add,326606532,326656532,163328266,NA,NA,NA,NA,NA
add,326656533,326706533,163353266.5,NA,NA,NA,NA,NA
add,326706534,326756534,163378267,NA,NA,NA,NA,NA
add,326756535,326806535,163403267.5,NA,NA,NA,NA,NA
add,326806536,326856536,163428268,NA,NA,NA,NA,NA
add,326856537,326906537,163453268.5,NA,NA,NA,NA,NA
add,326906538,326956538,163478269,NA,NA,NA,NA,NA
add,326956539,327006539,163503269.5,NA,NA,NA,NA,NA
add,327006540,327056540,163528270,NA,NA,NA,NA,NA
add,327056541,327106541,163553270.5,NA,NA,NA,NA,NA
add,327106542,327156542,163578271,NA,NA,NA,NA,NA
add,327156543,327206543,163603271.5,NA,NA,NA,NA,NA
add,327206544,327256544,163628272,NA,NA,NA,NA,NA
add,327256545,327306545,163653272.5,NA,NA,NA,NA,NA
add,327306546,327356546,163678273,NA,NA,NA,NA,NA
add,327356547,327406547,163703273.5,NA,NA,NA,NA,NA
add,327406548,327456548,163728274,NA,NA,NA,NA,NA
add,327456549,327506549,163753274.5,NA,NA,NA,NA,NA
add,327506550,327556550,163778275,NA,NA,NA,NA,NA
add,327556551,327606551,163803275.5,NA,NA,NA,NA,NA
add,327606552,327656552,163828276,NA,NA,NA,NA,NA
add,327656553,327706553,163853276.5,NA,NA,NA,NA,NA
add,327706554,327756554,163878277,NA,NA,NA,NA,NA
add,327756555,327806555,163903277.5,NA,NA,NA,NA,NA
add,327806556,327856556,163928278,NA,NA,NA,NA,NA
add,327856557,327906557,163953278.5,NA,NA,NA,NA,NA
add,327906558,327956558,163978279,NA,NA,NA,NA,NA
add,327956559,328006559,164003279.5,NA,NA,NA,NA,NA
add,328006560,328056560,164028280,NA,NA,NA,NA,NA
add,328056561,328106561,164053280.5,NA,NA,NA,NA,NA
add,328106562,328156562,164078281,NA,NA,NA,NA,NA
add,328156563,328206563,164103281.5,NA,NA,NA,NA,NA
add,328206564,328256564,164128282,NA,NA,NA,NA,NA
add,328256565,328306565,164153282.5,NA,NA,NA,NA,NA
add,328306566,328356566,164178283,NA,NA,NA,NA,NA
add,328356567,328406567,164203283.5,NA,NA,NA,NA,NA
add,328406568,328456568,164228284,NA,NA,NA,NA,NA
add,328456569,328506569,164253284.5,NA,NA,NA,NA,NA
add,328506570,328556570,164278285,NA,NA,NA,NA,NA
add,328556571,328606571,164303285.5,NA,NA,NA,NA,NA
add,328606572,328656572,164328286,NA,NA,NA,NA,NA
add,328656573,328706573,164353286.5,NA,NA,NA,NA,NA
add,328706574,328756574,164378287,NA,NA,NA,NA,NA
add,328756575,328806575,164403287.5,NA,NA,NA,NA,NA
add,328806576,328856576,164428288,NA,NA,NA,NA,NA
add,328856577,328906577,164453288.5,NA,NA,NA,NA,NA
add,328906578,328956578,164478289,NA,NA,NA,NA,NA
add,328956579,329006579,164503289.5,NA,NA,NA,NA,NA
add,329006580,329056580,164528290,NA,NA,NA,NA,NA
add,329056581,329106581,164553290.5,NA,NA,NA,NA,NA
add,329106582,329156582,164578291,NA,NA,NA,NA,NA
add,329156583,329206583,164603291.5,NA,NA,NA,NA,NA
add,329206584,329256584,164628292,NA,NA,NA,NA,NA
add,329256585,329306585,164653292.5,NA,NA,NA,NA,NA
add,329306586,329356586,164678293,NA,NA,NA,NA,NA
add,329356587,329406587,164703293.5,NA,NA,NA,NA,NA
add,329406588,329456588,164728294,NA,NA,NA,NA,NA
add,329456589,329506589,164753294.5,NA,NA,NA,NA,NA
add,329506590,329556590,164778295,NA,NA,NA,NA,NA
add,329556591,329606591,164803295.5,NA,NA,NA,NA,NA
add,329606592,329656592,164828296,NA,NA,NA,NA,NA
Chrom18,329656593,329706593,164853296.5,31049,0.0056,0.0061,0.0071,0.0944
Chrom18,329706594,329756594,164878297,26524,0.0063,0.0071,0.0072,0.0391
Chrom18,329756595,329806595,164903297.5,38058,0.0034,0.0046,0.0044,0.0498
Chrom18,329806596,329856596,164928298,33532,0.0037,0.0053,0.0055,0.1098
Chrom18,329856597,329906597,164953298.5,32938,0.0027,0.0046,0.0045,0.1113
Chrom18,329906598,329956598,164978299,20050,0.0065,0.007,0.0071,0.0242
Chrom18,329956599,330006599,165003299.5,37669,0.0047,0.0066,0.0067,0.0888
Chrom18,330006600,330056600,165028300,31220,0.006,0.0079,0.0075,0.0416
Chrom18,330056601,330106601,165053300.5,37349,0.0064,0.008,0.0084,0.0751
Chrom18,330106602,330156602,165078301,35998,0.0047,0.0065,0.0064,0.0653
Chrom18,330156603,330206603,165103301.5,40795,0.005,0.0061,0.0058,0.0248
Chrom18,330206604,330256604,165128302,40830,0.0049,0.0064,0.0064,0.0672
Chrom18,330256605,330306605,165153302.5,32488,0.0055,0.0067,0.0068,0.0529
Chrom18,330306606,330356606,165178303,40608,0.0038,0.0038,0.0048,0.1158
Chrom18,330356607,330406607,165203303.5,35972,0.005,0.0054,0.006,0.0749
Chrom18,330406608,330456608,165228304,37727,0.005,0.0061,0.0061,0.0467
Chrom18,330456609,330506609,165253304.5,37792,0.006,0.0073,0.0072,0.0411
Chrom18,330506610,330556610,165278305,37817,0.0044,0.006,0.0056,0.0398
Chrom18,330556611,330606611,165303305.5,34588,0.0044,0.0056,0.0056,0.0596
Chrom18,330606612,330656612,165328306,39357,0.0067,0.0079,0.0081,0.0526
Chrom18,330656613,330706613,165353306.5,33070,0.0069,0.0089,0.0085,0.0371
Chrom18,330706614,330756614,165378307,35793,0.0069,0.0083,0.0085,0.0571
Chrom18,330756615,330806615,165403307.5,40809,0.0061,0.0071,0.0071,0.0373
Chrom18,330806616,330856616,165428308,35597,0.0043,0.0058,0.006,0.0916
Chrom18,330856617,330906617,165453308.5,39247,0.0056,0.0078,0.0076,0.0611
Chrom18,330906618,330956618,165478309,35246,0.0057,0.0072,0.0071,0.0543
Chrom18,330956619,331006619,165503309.5,36258,0.0062,0.007,0.0073,0.0481
Chrom18,331006620,331056620,165528310,38922,0.0052,0.0061,0.0061,0.0363
Chrom18,331056621,331106621,165553310.5,33817,0.0052,0.0064,0.0068,0.0868
Chrom18,331106622,331156622,165578311,34374,0.0064,0.0075,0.0077,0.0519
Chrom18,331156623,331206623,165603311.5,41297,0.005,0.0066,0.0066,0.0636
Chrom18,331206624,331256624,165628312,38429,0.0058,0.0077,0.0075,0.0558
Chrom18,331256625,331306625,165653312.5,38654,0.0049,0.0073,0.0074,0.0943
Chrom18,331306626,331356626,165678313,36178,0.0056,0.0074,0.0071,0.046
Chrom18,331356627,331406627,165703313.5,38229,0.0066,0.0075,0.0077,0.0435
Chrom18,331406628,331456628,165728314,38464,0.0055,0.0063,0.0069,0.0792
Chrom18,331456629,331506629,165753314.5,32078,0.0052,0.007,0.0077,0.1217
Chrom18,331506630,331556630,165778315,39147,0.0079,0.009,0.0092,0.0424
Chrom18,331556631,331606631,165803315.5,32423,0.006,0.007,0.007,0.0413
Chrom18,331606632,331656632,165828316,39985,0.0061,0.0078,0.0077,0.0516
Chrom18,331656633,331706633,165853316.5,32503,0.0072,0.0094,0.0093,0.0553
Chrom18,331706634,331756634,165878317,39014,0.0085,0.0096,0.01,0.0511
Chrom18,331756635,331806635,165903317.5,36679,0.0089,0.0105,0.0106,0.044
Chrom18,331806636,331856636,165928318,31351,0.0077,0.0088,0.0094,0.0629
Chrom18,331856637,331906637,165953318.5,37011,0.0054,0.0093,0.0099,0.1544
Chrom18,331906638,331956638,165978319,35919,0.0093,0.0125,0.0129,0.0879
Chrom18,331956639,332006639,166003319.5,38986,0.0054,0.008,0.0083,0.1128
Chrom18,332006640,332056640,166028320,32695,0.0048,0.0088,0.0098,0.1901
Chrom18,332056641,332106641,166053320.5,32370,0.007,0.009,0.0088,0.0466
Chrom18,332106642,332156642,166078321,37718,0.0083,0.0097,0.0098,0.0478
Chrom18,332156643,332206643,166103321.5,30189,0.0068,0.0084,0.0083,0.0423
Chrom18,332206644,332256644,166128322,31325,0.0056,0.0076,0.0077,0.0728
Chrom18,332256645,332306645,166153322.5,34052,0.0069,0.0085,0.0086,0.0593
Chrom18,332306646,332356646,166178323,37209,0.0076,0.0092,0.0092,0.0432
Chrom18,332356647,332406647,166203323.5,38710,0.0097,0.0112,0.0115,0.0475
Chrom18,332406648,332456648,166228324,32688,0.0058,0.0071,0.0071,0.0479
Chrom18,332456649,332506649,166253324.5,39751,0.0059,0.0068,0.0076,0.0907
Chrom18,332506650,332556650,166278325,38258,0.006,0.0074,0.0076,0.0667
Chrom18,332556651,332606651,166303325.5,30372,0.0063,0.0074,0.0077,0.0619
Chrom18,332606652,332656652,166328326,36652,0.0068,0.0088,0.0091,0.077
Chrom18,332656653,332706653,166353326.5,28977,0.0086,0.0097,0.0101,0.0489
Chrom18,332706654,332756654,166378327,36115,0.0067,0.0092,0.0086,0.0411
Chrom18,332756655,332806655,166403327.5,37198,0.0077,0.0098,0.0097,0.0515
Chrom18,332806656,332856656,166428328,36439,0.0064,0.0077,0.0076,0.0396
Chrom18,332856657,332906657,166453328.5,32010,0.0061,0.0072,0.0078,0.0766
Chrom18,332906658,332956658,166478329,37982,0.0053,0.0071,0.0071,0.0683
Chrom18,332956659,333006659,166503329.5,38108,0.0076,0.009,0.009,0.0443
Chrom18,333006660,333056660,166528330,34482,0.0064,0.0095,0.0087,0.0486
Chrom18,333056661,333106661,166553330.5,35083,0.007,0.0088,0.0086,0.041
Chrom18,333106662,333156662,166578331,28102,0.0062,0.0063,0.0072,0.0707
Chrom18,333156663,333206663,166603331.5,37275,0.005,0.0056,0.006,0.067
Chrom18,333206664,333256664,166628332,40143,0.0044,0.005,0.0052,0.0505
Chrom18,333256665,333306665,166653332.5,39950,0.0041,0.0062,0.0062,0.0986
Chrom18,333306666,333356666,166678333,38944,0.0064,0.0067,0.0071,0.0397
Chrom18,333356667,333406667,166703333.5,39412,0.0071,0.0075,0.0079,0.0405
Chrom18,333406668,333456668,166728334,39298,0.0058,0.0069,0.0068,0.0367
Chrom18,333456669,333506669,166753334.5,37949,0.0074,0.0087,0.0092,0.0686
Chrom18,333506670,333556670,166778335,38164,0.0052,0.0066,0.0068,0.0684
Chrom18,333556671,333606671,166803335.5,38326,0.0048,0.0063,0.0065,0.0765
Chrom18,333606672,333656672,166828336,39368,0.0067,0.0073,0.0076,0.038
Chrom18,333656673,333706673,166853336.5,33321,0.0049,0.0064,0.0062,0.0438
Chrom18,333706674,333756674,166878337,40957,0.0047,0.0065,0.0066,0.0818
Chrom18,333756675,333806675,166903337.5,38892,0.0063,0.0073,0.0075,0.0472
Chrom18,333806676,333856676,166928338,38791,0.0056,0.0066,0.0066,0.0365
Chrom18,333856677,333906677,166953338.5,35151,0.0056,0.0065,0.0068,0.0596
Chrom18,333906678,333956678,166978339,34675,0.0072,0.0084,0.0086,0.0466
Chrom18,333956679,334006679,167003339.5,38987,0.0062,0.0084,0.0082,0.0585
Chrom18,334006680,334056680,167028340,39826,0.0051,0.0068,0.0065,0.048
Chrom18,334056681,334106681,167053340.5,38358,0.0055,0.0078,0.0074,0.0575
Chrom18,334106682,334156682,167078341,40115,0.0066,0.0074,0.0075,0.0382
Chrom18,334156683,334206683,167103341.5,36187,0.0045,0.0084,0.0084,0.1341
Chrom18,334206684,334256684,167128342,34040,0.0058,0.0084,0.0081,0.0676
Chrom18,334256685,334306685,167153342.5,34759,0.0061,0.0094,0.0098,0.1207
Chrom18,334306686,334356686,167178343,34162,0.0054,0.0079,0.0081,0.1017
Chrom18,334356687,334406687,167203343.5,37504,0.0071,0.0105,0.0106,0.0934
Chrom18,334406688,334456688,167228344,29567,0.0057,0.0091,0.0088,0.0897
Chrom18,334456689,334506689,167253344.5,30468,0.0087,0.0116,0.0129,0.1234
Chrom18,334506690,334556690,167278345,29421,0.0053,0.0124,0.0141,0.2374
Chrom18,334556691,334606691,167303345.5,34956,0.0046,0.009,0.0093,0.1647
Chrom18,334606692,334656692,167328346,36385,0.0057,0.0059,0.0065,0.0572
Chrom18,334656693,334706693,167353346.5,39860,0.0057,0.0074,0.0077,0.0793
Chrom18,334706694,334756694,167378347,38817,0.0066,0.0068,0.0078,0.073
Chrom18,334756695,334806695,167403347.5,36289,0.0043,0.0063,0.0064,0.0973
Chrom18,334806696,334856696,167428348,34003,0.005,0.0072,0.0073,0.094
Chrom18,334856697,334906697,167453348.5,37137,0.0051,0.0063,0.0064,0.0589
Chrom18,334906698,334956698,167478349,40705,0.0049,0.0052,0.0055,0.0456
Chrom18,334956699,335006699,167503349.5,41081,0.0039,0.0048,0.0048,0.0449
Chrom18,335006700,335056700,167528350,34280,0.0039,0.0048,0.0047,0.0388
Chrom18,335056701,335106701,167553350.5,40647,0.0046,0.006,0.0062,0.0817
Chrom18,335106702,335156702,167578351,33985,0.0091,0.0093,0.0098,0.0322
Chrom18,335156703,335206703,167603351.5,29400,0.0072,0.0094,0.0093,0.0584
Chrom18,335206704,335256704,167628352,36550,0.0072,0.0092,0.0088,0.0352
Chrom18,335256705,335306705,167653352.5,35989,0.006,0.0082,0.0083,0.0779
Chrom18,335306706,335356706,167678353,37699,0.0052,0.0065,0.0068,0.0843
Chrom18,335356707,335406707,167703353.5,41944,0.005,0.006,0.0061,0.0556
Chrom18,335406708,335456708,167728354,38042,0.0055,0.006,0.0062,0.0407
Chrom18,335456709,335506709,167753354.5,37746,0.0081,0.0087,0.0092,0.0467
Chrom18,335506710,335556710,167778355,33518,0.0073,0.0085,0.0085,0.0418
Chrom18,335556711,335606711,167803355.5,33201,0.0048,0.0056,0.0056,0.0414
Chrom18,335606712,335656712,167828356,35646,0.005,0.0055,0.0058,0.0478
Chrom18,335656713,335706713,167853356.5,40199,0.006,0.0077,0.0075,0.0463
Chrom18,335706714,335756714,167878357,40485,0.0046,0.0065,0.0064,0.0786
Chrom18,335756715,335806715,167903357.5,36495,0.0054,0.0058,0.0063,0.0583
Chrom18,335806716,335856716,167928358,37405,0.0046,0.0056,0.0057,0.0602
Chrom18,335856717,335906717,167953358.5,36439,0.005,0.0061,0.0059,0.031
Chrom18,335906718,335956718,167978359,36879,0.0068,0.0072,0.0077,0.0475
Chrom18,335956719,336006719,168003359.5,36059,0.0059,0.0074,0.0072,0.0381
Chrom18,336006720,336056720,168028360,38844,0.0045,0.0056,0.0057,0.0642
Chrom18,336056721,336106721,168053360.5,36521,0.0043,0.0058,0.0059,0.0834
Chrom18,336106722,336156722,168078361,41343,0.0056,0.0064,0.0066,0.0472
Chrom18,336156723,336206723,168103361.5,31304,0.0054,0.0069,0.0068,0.0491
Chrom18,336206724,336256724,168128362,37747,0.0069,0.008,0.0083,0.0578
Chrom18,336256725,336306725,168153362.5,31214,0.0063,0.0078,0.0081,0.0658
Chrom18,336306726,336356726,168178363,27312,0.0058,0.0077,0.0076,0.0582
Chrom18,336356727,336406727,168203363.5,32973,0.007,0.0096,0.01,0.0977
Chrom18,336406728,336456728,168228364,36080,0.0056,0.0084,0.0082,0.0796
Chrom18,336456729,336506729,168253364.5,28971,0.0061,0.0077,0.0075,0.0474
Chrom18,336506730,336556730,168278365,22712,0.0073,0.009,0.0094,0.0735
Chrom18,336556731,336606731,168303365.5,28551,0.0073,0.0093,0.01,0.0928
Chrom18,336606732,336656732,168328366,31439,0.0085,0.0086,0.0093,0.041
Chrom18,336656733,336706733,168353366.5,30934,0.0084,0.0097,0.0096,0.0304
Chrom18,336706734,336756734,168378367,34630,0.0069,0.0078,0.0077,0.0248
Chrom18,336756735,336806735,168403367.5,29954,0.007,0.0068,0.0074,0.0396
Chrom18,336806736,336856736,168428368,30473,0.0054,0.0067,0.0065,0.0419
Chrom18,336856737,336906737,168453368.5,27038,0.0072,0.0071,0.0088,0.1041
Chrom18,336906738,336956738,168478369,40398,0.0054,0.0059,0.0064,0.0629
Chrom18,336956739,337006739,168503369.5,33472,0.005,0.0052,0.0057,0.0554
Chrom18,337006740,337056740,168528370,37492,0.0051,0.0067,0.0063,0.0352
Chrom18,337056741,337106741,168553370.5,41998,0.0032,0.0049,0.0045,0.0493
Chrom18,337106742,337156742,168578371,42320,0.0047,0.0048,0.0052,0.0471
Chrom18,337156743,337206743,168603371.5,40865,0.0042,0.0057,0.0058,0.0815
Chrom18,337206744,337256744,168628372,37735,0.0051,0.0066,0.0069,0.0846
Chrom18,337256745,337306745,168653372.5,39834,0.0061,0.0075,0.0077,0.0633
Chrom18,337306746,337356746,168678373,40046,0.0062,0.0082,0.0081,0.0557
Chrom18,337356747,337406747,168703373.5,40759,0.0055,0.0062,0.0064,0.0512
Chrom18,337406748,337456748,168728374,36455,0.0038,0.0072,0.0069,0.1191
Chrom18,337456749,337506749,168753374.5,36706,0.0068,0.0075,0.0079,0.0523
Chrom18,337506750,337556750,168778375,33265,0.0065,0.0073,0.0077,0.0541
